Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-06-30,0.06493254750967026,0.06651616451896056,0.06229318582751975,0.06282105816394985,62352000
1986-07-01,0.06493254750967026,0.06493254750967026,0.06440467517324015,0.06493254750967026,47577600
1986-07-02,0.06493254750967026,0.06493254750967026,0.06440467517324015,0.06493254750967026,52617600
1986-07-03,0.06598826497793198,0.0665161370967393,0.06546039285912464,0.06546039285912464,14140800
1986-07-07,0.06334894150495529,0.065988303645599,0.06334894150495529,0.065988303645599,14054400
1986-07-08,0.061765316873788834,0.06334893396980905,0.06123683734716298,0.06334893396980905,14256000
1986-07-09,0.05912533402442932,0.061765302393499935,0.05859746178284389,0.061765302393499935,46137600
1986-07-10,0.05754171311855316,0.05965320193146903,0.05490235210240834,0.05912532972824006,46886400
1986-07-11,0.05912533402442932,0.06018107850760019,0.05754171729967302,0.05754171729967302,17395200
1986-07-14,0.058333512395620346,0.05965319501623646,0.057541706448092644,0.057541706448092644,28598400
1986-07-15,0.05912533402442932,0.06018107850760019,0.05754171729967302,0.05833352339652451,13190400
1986-07-16,0.06123683601617813,0.06123683601617814,0.0596532189545779,0.0596532189545779,9360000
1986-07-17,0.062293197959661484,0.062293197959661484,0.06070897348057716,0.06123684591981501,6940800
1986-07-18,0.06282103061676025,0.06334890272171703,0.06070893503594686,0.062293158511803476,12326400
1986-07-21,0.06282103061676025,0.0638767748266738,0.06282103061676025,0.06282103061676025,3513600
1986-07-22,0.06493254750967026,0.06493254750967026,0.06282105816394985,0.06282105816394985,10512000
1986-07-23,0.06334894150495529,0.065988303645599,0.06334894150495529,0.06493255878934152,20793600
1986-07-24,0.0654604434967041,0.06651618855100089,0.06440469844240732,0.06440469844240732,14140800
1986-07-25,0.06598826497793198,0.0665161370967393,0.06546039285912464,0.06546039285912464,20448000
1986-07-28,0.06440466642379761,0.06598828321795187,0.06440466642379761,0.06598828321795187,11808000
1986-07-29,0.06282103061676025,0.06493251903658735,0.061765286406846705,0.06440464693163057,14054400
1986-07-30,0.06070898473262787,0.06282108204241477,0.05859749458432429,0.06282108204241477,26409600
1986-07-31,0.06018109992146492,0.06123684478029488,0.06018109992146492,0.0607089723508799,15638400
1986-08-01,0.05965322628617287,0.060708971123661186,0.05912535386742872,0.06018109870491703,12902400
1986-08-04,0.05965322628617287,0.059653226286172874,0.058069609029940406,0.059653226286172874,12441600
1986-08-05,0.05912533402442932,0.06018107850760019,0.05912533402442932,0.05965320626601476,2822400
1986-08-06,0.05859745666384697,0.05965320105478939,0.05754171227290454,0.05912532885931818,18316800
1986-08-07,0.058069612830877304,0.05912535773746922,0.05754174037758134,0.058597485284173266,3657600
1986-08-08,0.05859745666384697,0.05965320105478939,0.058069584468375755,0.058069584468375755,4147200
1986-08-11,0.06070898473262787,0.061236857269703765,0.05965323965847608,0.05965323965847608,7948800
1986-08-12,0.062293197959661484,0.062293197959661484,0.06070897348057716,0.06070897348057716,9993600
1986-08-13,0.06282103061676025,0.06282103061676025,0.061765286406846705,0.062293158511803476,6883200
1986-08-14,0.06440466642379761,0.0649325386885157,0.06282104962964333,0.06282104962964333,20131200
1986-08-15,0.06466862559318542,0.06493255954479306,0.0638768146762526,0.06440468711052283,6105600
1986-08-18,0.06387680023908615,0.06493254486901164,0.06387680023908615,0.06466861097705723,12787200
1986-08-19,0.06387680023908615,0.06414073866209449,0.06282105560916068,0.06387680023908615,20390400
1986-08-20,0.06334894150495529,0.06387681393308403,0.06334894150495529,0.06387681393308403,20764800
1986-08-21,0.06334894150495529,0.06440468636121278,0.06334894150495529,0.06334894150495529,49536000
1986-08-22,0.062293197959661484,0.06387681527737503,0.06123684591981501,0.06334894283813718,5760000
1986-08-25,0.062293197959661484,0.062293197959661484,0.06123684591981501,0.062293197959661484,2419200
1986-08-26,0.061765316873788834,0.06229318923912891,0.061765316873788834,0.06229318923912891,10857600
1986-08-27,0.061765316873788834,0.06229318923912891,0.06123683734716298,0.061765316873788834,9532800
1986-08-28,0.061765316873788834,0.06229318923912891,0.061765316873788834,0.061765316873788834,3427200
1986-08-29,0.06018109992146492,0.062293196800484334,0.05912535506263496,0.06176532437106935,25430400
1986-09-02,0.05859745666384697,0.060181073250260606,0.05780564610511369,0.060181073250260606,5212800
1986-09-03,0.057013850659132004,0.05806959524601929,0.055430233778801075,0.05806959524601929,18316800
1986-09-04,0.061765316873788834,0.061765316873788834,0.05806960315512255,0.05806960315512255,39427200
1986-09-05,0.06440466642379761,0.06440466642379761,0.061236825674319,0.06176530510020714,26352000
1986-09-08,0.06387680023908615,0.06493254486901164,0.06387680023908615,0.0644046725540489,9619200
1986-09-09,0.06493254750967026,0.06651616451896056,0.06387680283681005,0.06387680283681005,37526400
1986-09-10,0.06387680023908615,0.06546041718397437,0.06387680023908615,0.06493254486901164,10886400
1986-09-11,0.06123683601617813,0.0644046773006512,0.06123683601617814,0.06387680494678447,35654400
1986-09-12,0.05965322628617287,0.06176532312249671,0.059653226286172874,0.06123684354240534,24451200
1986-09-15,0.06070898473262787,0.06070898473262787,0.05859749458432429,0.05965323965847608,22492800
1986-09-16,0.06070898473262787,0.061236857269703765,0.05965323965847608,0.06070898473262787,5184000
1986-09-17,0.062293197959661484,0.06334894283813718,0.060181101041339315,0.06070897348057716,8035200
1986-09-18,0.06282103061676025,0.0638767748266738,0.062293158511803476,0.062293158511803476,5356800
1986-09-19,0.06282103061676025,0.06334890272171703,0.062293158511803476,0.06282103061676025,2505600
1986-09-22,0.062293197959661484,0.06282107039889934,0.062293197959661484,0.06282107039889934,4492800
1986-09-23,0.06334894150495529,0.06387681393308403,0.062293196648697806,0.062293196648697806,5961600
1986-09-24,0.06255713850259781,0.06334894492197321,0.06229320000876924,0.06334894492197321,4780800
1986-09-25,0.06123683601617813,0.06282106023905097,0.06123683601617814,0.06255712632764474,5155200
1986-09-26,0.06123683601617813,0.06176531553131748,0.06070896366231139,0.06123683601617814,2332800
1986-09-29,0.05965322628617287,0.06123684354240534,0.059653226286172874,0.06123684354240534,6192000
1986-09-30,0.05965322628617287,0.060708971123661186,0.059653226286172874,0.059653226286172874,5184000
1986-10-01,0.05912533402442932,0.06070895074918563,0.05806958954125845,0.05965320626601476,32428800
1986-10-02,0.05912533402442932,0.06018107850760019,0.05859746178284389,0.05912533402442932,22723200
1986-10-03,0.05965322628617287,0.06018109870491703,0.05912535386742872,0.05912535386742872,14716800
1986-10-06,0.06440466642379761,0.0654604109532338,0.061236825674319,0.061236825674319,85334400
1986-10-07,0.06572438776493073,0.06704406693250964,0.06440470406629566,0.06440470406629566,59788800
1986-10-08,0.06757192313671112,0.06836372953923515,0.0649325609098726,0.06572437184345169,119606400
1986-10-09,0.06968341767787933,0.0712676422835701,0.06757192775218406,0.06757192775218406,92563200
1986-10-10,0.07285123318433762,0.07443485005161486,0.06862764771040024,0.06968339228858506,76752000
1986-10-13,0.06968341767787933,0.07285125972784157,0.06968341767787933,0.07285125972784157,27129600
1986-10-14,0.07073913514614105,0.07126761458357704,0.07021126286988838,0.07021126286988838,12873600
1986-10-15,0.07390696555376053,0.07443483775565324,0.07073912518130654,0.07073912518130654,63532800
1986-10-16,0.07390696555376053,0.07443483775565324,0.07337909335186783,0.07390696555376053,21859200
1986-10-17,0.07601846009492874,0.07654632780558224,0.07390697112810152,0.07390697112810152,124444800
1986-10-20,0.076546311378479,0.07760205563532625,0.07443482739583686,0.07601844378110773,43545600
1986-10-21,0.07971356809139252,0.07971356809139252,0.0770742111875826,0.0770742111875826,112377600
1986-10-22,0.07971356809139252,0.08050537878737844,0.0791857003354735,0.07971356809139252,54576000
1986-10-23,0.07971356809139252,0.08024144490941894,0.07892176645751398,0.07971356809139252,70444800
1986-10-24,0.07918569445610046,0.07971356217282641,0.07707420546498324,0.07971356217282641,101376000
1986-10-27,0.08182567358016968,0.08182567358016968,0.07971356820594065,0.07971356820594065,125654400
1986-10-28,0.08367324620485306,0.08499293413736458,0.08182569941113542,0.08182569941113542,142646400
1986-10-29,0.08129779994487762,0.08393716601794109,0.0802414481668535,0.0836732230671593,53222400
1986-10-30,0.08288140594959259,0.08393715036957444,0.08076991710962889,0.08129778478856677,44380800
1986-10-31,0.08182567358016968,0.08393716273109476,0.0812977967613847,0.08288141815563221,63734400
1986-11-03,0.08340929448604584,0.08393717135909187,0.0823535498020621,0.0823535498020621,42192000
1986-11-04,0.08657655119895935,0.08657655119895935,0.08340931631800086,0.08340931631800086,54403200
1986-11-05,0.09185586124658585,0.09238373813185768,0.08604865365786538,0.08657653054313721,45100800
1986-11-06,0.09396732598543167,0.0960788148477754,0.09132796943855509,0.09185583712308794,72576000
1986-11-07,0.093439482152462,0.09449522685312553,0.09185586057041246,0.09396734997173953,44323200
1986-11-10,0.08974377065896988,0.09343948907751468,0.08921589373846149,0.09343948907751468,28684800
1986-11-11,0.09027224034070969,0.09132798495120664,0.09027224034070969,0.09027224034070969,11894400
1986-11-12,0.09027224034070969,0.09238372956170358,0.08921587950688836,0.09027224034070969,34156800
1986-11-13,0.08895190805196762,0.09080006976653086,0.08868797427633973,0.09027220221527509,30211200
1986-11-14,0.08974377065896988,0.08974377065896988,0.08710440418064623,0.08895195980926188,18720000
1986-11-17,0.09027224034070969,0.09132798495120664,0.08868801173269374,0.08974375634319069,24307200
1986-11-18,0.08552075177431107,0.09080008037515895,0.08552075177431107,0.09027221276222976,59673600
1986-11-19,0.08868800103664398,0.0892158687471761,0.08552076758713137,0.08552076758713137,48729600
1986-11-20,0.09555094689130783,0.09555094689130783,0.0886880048272766,0.0886880048272766,98179200
1986-11-21,0.09871819615364075,0.09977455707297263,0.09607883894480095,0.09607883894480095,91065600
1986-11-24,0.1066369116306305,0.10716477953945441,0.09555097870074644,0.09871821334002003,173836800
1986-11-25,0.10769261419773102,0.10822048189915459,0.10610899296924738,0.10663686973277742,95788800
1986-11-26,0.1066369116306305,0.10822052441921227,0.1066369116306305,0.10769265651038835,38793600
1986-11-28,0.10505323857069016,0.10716472730093964,0.10399750326767102,0.10663685964943008,41328000
1986-12-01,0.10294180363416672,0.10558116116281396,0.10241392669117154,0.10505328421981878,40291200
1986-12-02,0.10346967726945877,0.10558116703464966,0.10346967726945877,0.10346967726945877,28771200
1986-12-03,0.10267786681652069,0.10452542263512891,0.10241393286017955,0.10346967774765423,35164800
1986-12-04,0.10399751365184784,0.1050532490602824,0.10188602471076567,0.1026778262670916,42508800
1986-12-05,0.10346967726945877,0.10452542215205421,0.10346967726945877,0.10399755424181152,107510400
1986-12-08,0.10241389274597168,0.10452538169387791,0.10083028056609529,0.1034696372199248,22665600
1986-12-09,0.10188605636358261,0.10294180116211064,0.10135817943326393,0.10241392423179196,16099200
1986-12-10,0.10267786681652069,0.10294180983497193,0.10083032006002257,0.10188606494749726,27590400
1986-12-11,0.10346967726945877,0.10399755424181152,0.10241393238686332,0.10267786634198467,11635200
1986-12-12,0.0997745618224144,0.10346966390310507,0.09977456182241438,0.10346966390310507,25286400
1986-12-15,0.09713461995124817,0.10030246238457748,0.09555099778427398,0.0997745943703273,50774400
1986-12-16,0.09819028526544571,0.09977451330677889,0.09766240861796631,0.09766240861796631,77299200
1986-12-17,0.0992460623383522,0.09977454632170393,0.09819031775615701,0.09819031775615701,23356800
1986-12-18,0.10003848373889923,0.10030241762825337,0.0987181890066911,0.09924606584750717,12672000
1986-12-19,0.10241389274597168,0.1034696372199248,0.10030240379806546,0.10030240379806546,56592000
1986-12-22,0.10346967726945877,0.10452542215205421,0.10241393238686332,0.10241393238686332,18316800
1986-12-23,0.1045253649353981,0.1045253649353981,0.10346962063071174,0.10346962063071174,23788800
1986-12-24,0.10426151752471924,0.10452545155408276,0.10399758349535572,0.10452545155408276,7027200
1986-12-26,0.10399751365184784,0.1050532490602824,0.10399751365184784,0.10426144750395648,3715200
1986-12-29,0.0997745618224144,0.10505327649136996,0.09977456182241438,0.10399754080726595,41702400
1986-12-30,0.10083029419183731,0.10135816196909421,0.09871818873526618,0.09977454957521573,25401600
1986-12-31,0.10188605636358261,0.10346966903032,0.10083031156505458,0.10083031156505458,23356800
1987-01-02,0.10083029419183731,0.10294178342508048,0.10030241735247263,0.1018860388084589,12643200
1987-01-05,0.1066369116306305,0.10769265651038835,0.10030244235208334,0.10083031932301728,48499200
1987-01-06,0.10822054743766785,0.10874842452088099,0.10610905722903924,0.10663693431225237,40032000
1987-01-07,0.11402770131826401,0.11402770131826401,0.10822049439812709,0.10822049439812709,60998400
1987-01-08,0.1177227646112442,0.1187791250783926,0.11455553187913052,0.11455553187913052,61488000
1987-01-09,0.12247428297996521,0.12300215988120572,0.11719495211681275,0.11772281995594444,63705600
1987-01-12,0.13039293885231018,0.1314486832577019,0.12141849971432903,0.12247424411972073,128793600
1987-01-13,0.12669722735881805,0.12933720018150072,0.12458573845441497,0.12933720018150072,76320000
1987-01-14,0.12669722735881805,0.12722509505386564,0.12405786169726102,0.12669722735881805,69465600
1987-01-15,0.1335601806640625,0.13672741429897026,0.12669723849163697,0.12669723849163697,117014400
1987-01-16,0.13039293885231018,0.13356016300637935,0.12775296614667925,0.13356016300637935,65433600
1987-01-19,0.13514384627342224,0.13514384627342224,0.12775302487689652,0.13039299879616795,88243200
1987-01-20,0.13725532591342926,0.1404231675129492,0.1346159593505521,0.1351438362879713,95760000
1987-01-21,0.14306248724460602,0.14675759764468718,0.1346159238113702,0.13725528967744346,108489600
1987-01-22,0.15731628239154816,0.1578441502116683,0.13883954030895995,0.14306251005624654,116035200
1987-01-23,0.14253464341163635,0.16365075195529924,0.14253464341163635,0.15731628368896508,317894400
1987-01-26,0.14517398178577423,0.14675760317754313,0.1388395234050208,0.1435903694561127,116553600
1987-01-27,0.15098117291927338,0.15309265278501527,0.1451739666755049,0.1451739666755049,114105600
1987-01-28,0.15150903165340424,0.15362052032999504,0.14675757043896212,0.15098115495320386,76723200
1987-01-29,0.14517398178577423,0.15309266871949215,0.1420067571264512,0.15150906545193804,79228800
1987-01-30,0.15441235899925232,0.15467628380430903,0.14306248680475647,0.14517397586628045,104169600
1987-02-02,0.15414850413799286,0.15731634670129913,0.15414850413799286,0.15441244721805938,46915200
1987-02-03,0.15150903165340424,0.15573200900658582,0.14886966627661305,0.15414838796809005,59328000
1987-02-04,0.15203692018985748,0.15256478790051098,0.14992543122303026,0.151509052479204,31737600
1987-02-05,0.15098117291927338,0.15309265278501527,0.14939756075444036,0.15203691738319755,42652800
1987-02-06,0.14543792605400085,0.15177300071591154,0.14464611535088528,0.15098119001279597,45619200
1987-02-09,0.14411821961402893,0.1451739640589246,0.14332641807693688,0.1451739640589246,136080000
1987-02-10,0.1446460634469986,0.1446460634469986,0.14095096326189835,0.144118186813639,44668800
1987-02-11,0.15150903165340424,0.15150903165340424,0.14517394940046635,0.14517394940046635,60307200
1987-02-12,0.16206717491149902,0.16285898592799444,0.15150912679926634,0.15150912679926634,185731200
1987-02-13,0.16048352420330048,0.16417861703710457,0.15678841324527953,0.16206712765026646,81763200
1987-02-17,0.1615392565727234,0.1620671243777197,0.15678841007932345,0.16048352096273072,70732800
1987-02-18,0.15150903165340424,0.16417856181190377,0.15098115495320386,0.16153920549721795,128592000
1987-02-19,0.14517398178577423,0.15098118863397927,0.1435903694561127,0.15098118863397927,317750400
1987-02-20,0.14359037578105927,0.14517398818047658,0.14147888654043095,0.14517398818047658,87897600
1987-02-23,0.15256482362747192,0.15467631308875848,0.14042315659484278,0.14359039078677263,125913600
1987-02-24,0.15995559096336365,0.16048347674713606,0.15256477313368594,0.15256477313368594,120816000
1987-02-25,0.15731628239154816,0.1628589398133521,0.15625993052792989,0.15995563961636583,65001600
1987-02-26,0.16312290728092194,0.16787437084732013,0.15414846427098364,0.15731630601499938,145209600
1987-02-27,0.16206717491149902,0.16417866491407948,0.15942781693932898,0.1631229289749003,37555200
1987-03-02,0.15731628239154816,0.16206712902106338,0.15625993052792989,0.16206712902106338,79516800
1987-03-03,0.15731628239154816,0.15889990397612558,0.15520417676347262,0.15731628239154816,81100800
1987-03-04,0.16840223968029022,0.16893010758260418,0.15678843898481015,0.15731630688712409,98179200
1987-03-05,0.17632092535495758,0.18001603684716477,0.16840223637933396,0.16840223637933396,128188800
1987-03-06,0.1757930964231491,0.17737671857423964,0.1715694998794583,0.1763209644321048,63561600
1987-03-09,0.17262522876262665,0.17632093863237255,0.17156947477497242,0.17579307070065586,38275200
1987-03-10,0.17790456116199493,0.1800160510203254,0.1720973432970206,0.17262522935476887,74102400
1987-03-11,0.18054379522800446,0.1815995303715687,0.1784323068166675,0.18054379522800446,43862400
1987-03-12,0.18133550882339478,0.18265518611031054,0.1763207242585957,0.18054369882640559,71337600
1987-03-13,0.17473667860031128,0.18265536635891164,0.1710415676760058,0.1813356877697061,105120000
1987-03-16,0.17368096113204956,0.1742088290531469,0.16840224567263506,0.1742088290531469,88473600
1987-03-17,0.1794881969690323,0.18054393291774132,0.1731531106805532,0.1736809786549077,54547200
1987-03-18,0.18899042904376984,0.19057403229494863,0.18054385631732792,0.18054385631732792,119347200
1987-03-19,0.19268552958965302,0.19268552958965302,0.18582319417097184,0.18899043705603413,62812800
1987-03-20,0.19057407975196838,0.19268556940356077,0.18951834398828174,0.19268556940356077,38246400
1987-03-23,0.18925443291664124,0.19321346988477153,0.1874068859563582,0.190574111906018,67478400
1987-03-24,0.19057407975196838,0.19162983363987413,0.1847668805798036,0.1847668805798036,69609600
1987-03-25,0.1897822767496109,0.19162984159912894,0.18846259792808082,0.19057408766737294,33840000
1987-03-26,0.188462495803833,0.1900461167812229,0.18793462818610637,0.1897821739102546,33379200
1987-03-27,0.19374136626720428,0.19796494460649475,0.1895183860272774,0.1895183860272774,120873600
1987-03-30,0.20429998636245728,0.2042999863624573,0.1868789869033811,0.19374132375647213,186134400
1987-03-31,0.20429998636245728,0.20905083355888807,0.20166001259923524,0.20166001259923524,125337600
1987-04-01,0.19215776026248932,0.20852302891877073,0.19110200605184968,0.20430004832466153,259430400
1987-04-02,0.20060421526432037,0.20482780988639654,0.1953255013279804,0.1953255013279804,159955200
1987-04-03,0.21063436567783356,0.21169010099468993,0.2006041733234513,0.2006041733234513,155606400
1987-04-06,0.20957861840724945,0.21116223955337102,0.2058835265652485,0.21063437187940115,98956800
1987-04-07,0.19849275052547455,0.2095786627441498,0.19849275052547455,0.2095786627441498,73728000
1987-04-08,0.20429998636245728,0.20641147601911755,0.19849278717635443,0.19849278717635443,106214400
1987-04-09,0.20060421526432037,0.20429994211760558,0.19902061195794754,0.20429994211760558,71568000
1987-04-10,0.2019239068031311,0.2021878316187929,0.20007634247242476,0.2006042102279631,43372800
1987-04-13,0.19532549381256104,0.2016599611669707,0.19426914209230564,0.2016599611669707,50256000
1987-04-14,0.19849275052547455,0.20165997536354013,0.19215766650178978,0.1953255075631931,87379200
1987-04-15,0.2027156949043274,0.20482780022742492,0.20007633806062036,0.20007633806062036,95961600
1987-04-16,0.20799502730369568,0.212217987061647,0.20218781196142377,0.20271567966564108,188092800
1987-04-20,0.2021879106760025,0.21010660070130024,0.20166004271406326,0.2079951288535433,100310400
1987-04-21,0.20535573363304138,0.20693935549530845,0.19796491225934268,0.2021878918092414,113184000
1987-04-22,0.20799502730369568,0.20852289500791296,0.2053556525341832,0.2053556525341832,74678400
1987-04-23,0.20799502730369568,0.2101064981205648,0.20482778482996591,0.20799502730369568,48326400
1987-04-24,0.2090507298707962,0.2101064651133775,0.20535562027334142,0.20799499462821494,54172800
1987-04-27,0.2090507298707962,0.2106343508588783,0.20535562027334142,0.2090507298707962,53107200
1987-04-28,0.22436027228832245,0.22488815812842788,0.20693927834787915,0.20905076733566064,111081600
1987-04-29,0.21802525222301483,0.2301669190387092,0.21802525222301483,0.22436031859286312,85161600
1987-04-30,0.219608873128891,0.2243603364013772,0.21485802607983717,0.21802526952868545,88041600
1987-05-01,0.2217203825712204,0.2222482686094371,0.21696953509681158,0.21960889279101423,37843200
1987-05-04,0.2259438931941986,0.22752751446352273,0.22066456357214737,0.2217202990022212,34531200
1987-05-05,0.2444206029176712,0.2444206029176712,0.22647172593783516,0.22647172593783516,110995200
1987-05-06,0.23861347138881683,0.2465321773673365,0.23755773575437983,0.24442068797424563,153504000
1987-05-07,0.2496993988752365,0.2502272666850145,0.23702986459611636,0.23861346802545022,289699200
1987-05-08,0.267120361328125,0.27081608798985707,0.25022723428625904,0.25022723428625904,150048000
1987-05-11,0.25972962379455566,0.2671204450880301,0.2594656989031894,0.2671204450880301,127382400
1987-05-12,0.2507551610469818,0.2623695581960595,0.24706005000590878,0.25972958471085666,148464000
1987-05-13,0.25709015130996704,0.25814590477655497,0.252339306020851,0.252339306020851,73382400
